-0.65483871	0.576369098	-0.539836078
-0.901075269	-0.076270099	-0.255196983
-0.643010753	0.129148982	-0.194257091
-0.362365591	0.629923409	-0.371061487
-0.627956989	0.165639981	-0.488630836
-0.298924731	0.207907068	0.074126384
-0.591397849	0.170127282	0.137437668
-0.356989247	-0.256938254	-0.038792339
0.253763441	0.351739415	0.358638155
-0.606451613	-0.161441525	-0.25656327
-0.511827957	-0.182802599	-0.518508582
-0.388172043	0.186742904	-0.340471092
-0.243010753	0.368548423	-0.382005464
-0.090322581	0.243618941	-0.058717457
0.213978495	0.614619846	-0.149281126
-0.137634409	0.505938373	0.999966278
0.104301075	-0.141335365	-0.265664887
0.304301075	0.949971416	0.083035927
0.148387097	0.273417684	0.07054203
-0.992473118	-0.344126074	0.546172377
-0.207526882	-0.026068127	-0.153104925
-0.362365591	-0.03621004	-0.308578979
-0.156989247	0.473400702	-0.19263885
1	-0.011895345	0.987694143
-0.24516129	0.483445987	0.241567624
0.149462366	-0.423811092	-0.351508863
-0.220430108	-0.065123057	-0.236341694
-0.269892473	0.133070618	-0.166849933
-0.174193548	0.047802824	-0.415805646
0.48172043	-0.194744252	-0.289487101
-0.541935484	0.102045739	0.023775359
-0.219354839	0.183778794	-0.021621368
0.343010753	-0.023505027	0.008708682
-0.022580645	0.084132841	-0.127628286
0.41827957	-0.004338547	-0.174518201
0.539784946	-0.081279652	-0.036238752
0.553763441	0.357700845	-0.134196413
0.077419355	-0.229645275	-0.068556473
-0.575268817	-0.092031905	0.128822495
0.019354839	-0.010091801	-0.029231612
-0.316129032	-0.255260652	0.569190643
-0.108602151	-0.176833559	-0.228749651
-0.129032258	0.047714198	0.247438054
-0.275268817	-0.180213641	-0.199456834
0.392473118	0.337320436	-0.083233683
-0.15483871	-0.053628446	-0.202320923
-0.494623656	-0.062836925	-0.220100604
-0.322580645	-0.039976379	0.690292205
-0.524731183	0.051914871	0.024365352
-0.475268817	0.310829468	-0.206638116
-0.692473118	-0.095119084	-0.286796653
-0.395698925	-0.175874535	-0.490214283
-0.167741935	0.094351243	-0.2159753
-0.564516129	0.009825196	-0.542367697
-0.523655914	1.001738698	0.385280888
-0.261290323	0.884745348	-0.459433738
-0.441935484	-0.009126465	-0.473766587
-0.419354839	0.670485166	-0.306896269
-0.429032258	-0.102121855	-0.827136461
-0.798924731	0.169139542	-0.597430407
-0.166666667	0.208529794	-0.373246515
0.191397849	0.068802454	-0.309165133
-0.74516129	-0.007580081	-0.803274159
-0.532258065	0.361641101	-0.801306972
-0.317204301	-0.076384378	-0.715203426
-0.392473118	-0.295108068	-0.622224727
-0.184946237	0.015457948	-0.286552771
-0.365591398	-0.309754064	-0.468485243
-0.644086022	-0.369269838	0.008396891
-0.956989247	-0.374479021	-1.000540529
-0.810752688	-0.150676336	-0.182776422
-1	-1.000610887	-0.631472025
-0.353763441	0.163250241	-0.760055559
-0.63655914	-0.496771938	-0.362622757
-0.480645161	0.289170255	-0.434743377
-0.03655914	-0.131877014	-0.560094438
-0.024731183	-0.025250633	-0.473429343
-0.4	0.085531669	-0.323999341
-0.404301075	-0.257058989	-0.222599847
-0.65483871	0.576369098	-0.539836078
-0.901075269	-0.076270099	-0.255196983
-0.643010753	0.129148982	-0.194257091
-0.362365591	0.629923409	-0.371061487
-0.627956989	0.165639981	-0.488630836
-0.298924731	0.207907068	0.074126384
-0.591397849	0.170127282	0.137437668
-0.356989247	-0.256938254	-0.038792339
